"courseSectionExternalId","staffExternalId"
"ENGR080  HM-02 SP2023","40205189"
"ENGR080  HM-03 SP2023","40169710"
"ENGR080  HM-03 SP2023","40205189"
"ENGR080  HM-03 SP2023","40205195"
"ENGR185A HM-01 SP2023P1","40005500"
"ENGR190BAHM-01 SP2023","40215400"
"ENGR190BFHM-01 SP2023","40043855"
"FREN002L CM-04 SP2023","30182015"
"FREN013  PO-01 SP2023","10196894"
"FREN033L CM-03 SP2023","30182015"
"FREN044L CM-04 SP2023","30182015"
"GEOL189V PO-01 SP2023","10357912"
"GERM002  PO-01 SP2023","10030143"
"GERM010  PO-01 SP2023","10141237"
"GERM104  PO-01 SP2023","10141237"
"GOVT080  CM-02 SP2023","30384854"
"GOVT128  JT-01 SP2023","50452231"
"GOVT140  CM-01 SP2023","30346092"
"GREK033  SC-01 SP2023","20042986"
"HIST059  CM-01 SP2023","30346469"
"HIST082  HM-01 SP2023","40155077"
"HIST111  CM-02 SP2023","30020589"
"HIST167  CM-01 SP2023","30378926"
"HIST178  PZ-01 SP2023","50058026"
"HIST180  PO-01 SP2023","10370335"
"HSA 010  HM-10 SP2023","40221097"
"ID  199S1PO-01 SP2023","10240152"
"KRNT130  CM-01 SP2023","30378925"
"LAS 180  PO-01 SP2023","10358179"
"LEAD010  CM-01 SP2023","30136869"
"LGCS191  PO-06 SP2023","10364497"
"LIT 035  HM-01 SP2023","40174154"
"LIT 058  CM-01 SP2023","30366867"
"LIT 099A CM-01 SP2023","30032005"
"LIT 162  AF-01 SP2023","30030186"
"LIT 185  CM-01 SP2023","30323942"
"MATH031  PZ-01 SP2023","50440601"
"MATH032  PO-02 SP2023","10370477"
"MATH060  PO-01 SP2023","10307642"
"MATH067  PO-01 SP2023","10089075"
"MATH073  HM-01 SP2023","40214863"
"MATH073  HM-04 SP2023","40209186"
"MATH103  PO-01 SP2023","10089075"
"MATH147  HM-01 SP2023","40005472"
"MATH150  PO-01 SP2023","10014411"
"MATH151  PO-01 SP2023","10348048"
"MATH197  HM-12 SP2023","40005472"
"MATH197  HM-14 SP2023","30212258"
"MOBI191B PO-24 SP2023","10134639"
"MOBI191B PO-52 SP2023","10032286"
"MOBI194B PO-52 SP2023","10032286"
"MS  038  SC-01 SP2023","20268899"
"MS  126  PO-01 SP2023","10364689"
"MS  175  PO-01 SP2023","10357924"
"MSL 099  CM-01 SP2023","30379737"
"MSL 102B CM-01 SP2023","30379737"
"MUS 007  PO-02 SP2023","10260966"
"MUS 112  SC-01 SP2023","20265264"
"MUS 180F SC-03 SP2023","20256638"
"MUS 180H SC-02 SP2023","20276816"
"NEUR095L JT-01 SP2023","20042124"
"NEUR101BLPO-01 SP2023","10038267"
"NEUR118  PO-01 SP2023","10246839"
"NEUR178 LPO-01 SP2023","10042125"
"NEUR178 LPO-02 SP2023","10042125"
"NEUR181  KS-01 SP2023","20268920"
"NEUR194B PO-04 SP2023","10323940"
"NEUR194B PO-14 SP2023","10042453"
"ORST164  PZ-01 SP2023","50378764"
"PE  008B JP-01 SP2023","30353794"
"PE  009A PO-01 SP2023","10370462"
"PE  009A PO-02 SP2023","10043270"
"PE  010  PO-01 SP2023","10029852"
"PE  014B JP-01 SP2023","30373039"
"PE  015  JP-02 SP2023","30023264"
"PE  018A JP-01 SP2023","30385372"
"PE  021  JP-01 SP2023","30208464"
"PE  022A PO-01 SP2023","10120233"
"PE  073D JP-01 SP2023","30243977"
"PE  140M PO-01 SP2023","10257490"
"PE  145  JP-01 SP2023","30023264"
"PHIL035  CM-01 SP2023","30367764"
"PHYS024  HM-12 SP2023","40220669"
"PHYS024R HM-01 SP2023","40088332"
"PHYS024R HM-01 SP2023","40155256"
"PHYS031LXKS-06 SP2023","20280591"
"PHYS042 LPO-01 SP2023","10364725"
"PHYS049B HM-01 SP2023","40005340"
"PHYS052  HM-02 SP2023","40002362"
"PHYS052  HM-03 SP2023","40002362"
"PHYS054  HM-02 SP2023","40005340"
"PHYS054  HM-04 SP2023","40005340"
"PHYS114  KS-01 SP2023","20268916"
"PHYS134  HM-02 SP2023","40088332"
"PHYS134  HM-03 SP2023","40088332"
"PHYS139  PO-01 SP2023","10361265"
"PHYS154  HM-01 SP2023","40199069"
"PHYS191E PO-08 SP2023","10306268"
"PHYS191L PO-08 SP2023","10306268"
"PHYS191L PO-28 SP2023","10346589"
"PHYS199  HM-01 SP2023","40002362"
"POLI135L SC-01 SP2023","20042124"
"POLI193  PO-04 SP2023","10229857"
"PORT002  PZ-01 SP2023","50461106"
"PPE 011B CM-02 SP2023","30260376"
"PPE 110B CM-01 SP2023","30338692"
"PSYC030  CM-03 SP2023","30378919"
"PSYC092P PZ-01 SP2023","50018303"
"PSYC111L CM-01 SP2023","30274074"
"PSYC180  CM-01 SP2023","30025477"
"PSYC197B CM-02 SP2023","30323939"
"RLST020  PO-01 SP2023","10138018"
"RLST064  CM-02 SP2023","30384858"
"RLST150  AF-01 SP2023","10120888"
"RLST152  PO-01 SP2023","10092210"
"RUSS191  PO-08 SP2023","10030986"
"SOC 103  JT-01 SP2023","10348354"
"SPAN033L CM-04 SP2023","30034894"
"SPAN044L CM-03 SP2023","30378972"
"SPAN101  SC-01 SP2023","20280576"
"SPAN130  CM-01 SP2023","30379775"
"SPAN138  PZ-01 SP2023","50461461"
"SPAN142  PO-01 SP2023","10042248"
"SPAN191  PO-04 SP2023","10157105"
"TEST010  SC-01 SP2023","20264675"
"THEA002  PO-01 SP2023","10370492"
"THEA053CGPO-01 SP2023","10358182"
"THEA053CIPO-01 SP2023","10358182"
"THEA053HGPO-01 SP2023","10358182"
"THES191D SC-01 SP2023","20042124"
"ANTH002  PO-02 SP2023","10364730"
"ANTH117  PO-01 SP2023","10370106"
"ARBC002  CM-02 SP2023","30223608"
"ARHI136  JT-01 SP2023","10175143"
"ARHI136  JT-01 SP2023","20268837"
"ART 005  PO-01 SP2023","10043074"
"ART 113  PZ-01 SP2023","50119081"
"ART 143  SC-01 SP2023","20272985"
"ART 147  SC-01 SP2023","20042194"
"ART 151  JT-01 SP2023","20125073"
"ART 151  JT-01 SP2023","20273151"
"ART 179K HM-01 SP2023","40215401"
"ART 179K HM-01 SP2023","40215401"
"ART 193  SC-01 SP2023","20272985"
"ASAM056  PZ-01 SP2023","50456356"
"ASAM160  AA-01 SP2023","20280660"
"ASAM191  PO-08 SP2023","10304889"
"ASIA192  PO-04 SP2023","10043648"
"ASTR066L KS-02 SP2023","20042241"
"BIOL007 LPO-03 SP2023","10282330"
"BIOL023  HM-01 SP2023","40164651"
"BIOL023  HM-02 SP2023","40005424"
"BIOL041C PO-03 SP2023","10087641"
"BIOL041E PO-02 SP2023","10042453"
"BIOL042LXKS-02 SP2023","20276850"
"BIOL044L KS-03 SP2023","20280665"
"BIOL044L KS-06 SP2023","20195451"
"BIOL046  HM-01 SP2023","40005453"
"BIOL046R HM-03 SP2023","40163647"
"BIOL108  HM-01 SP2023","40005453"
"BIOL131  KS-01 SP2023","20223601"
"BIOL136L KS-01 SP2023","20256390"
"BIOL141L KS-01 SP2023","20042124"
"BIOL168L KS-01 SP2023","20264521"
"BIOL174  PO-01 SP2023","10134553"
"BIOL187M KS-01 SP2023","20042221"
"BIOL191F PO-38 SP2023","10271004"
"CHEM001B PO-03 SP2023","10043357"
"CHEM015L KS-06 SP2023","20098529"
"CHEM015L KS-07 SP2023","20098529"
"CHEM015L KS-08 SP2023","20098529"
"CHEM024  HM-02 SP2023","40215058"
"CHEM042R HM-02 SP2023","40220256"
"CHEM042R HM-03 SP2023","40215075"
"CHEM070L KS-01 SP2023","20264770"
"CHEM110BLPO-04 SP2023","10366464"
"CHEM112  HM-01 SP2023","40215059"
"CHEM115 LPO-01 SP2023","10248799"
"CHEM127L KS-01 SP2023","20280655"
"CHEM152  HM-21 SP2023","40043284"
"CHEM182  HM-01 SP2023","40043655"
"CHEM190L KS-01 SP2023","20042221"
"CHEM191  PO-08 SP2023","10042772"
"CHEM191  PO-20 SP2023","10175474"
"CHEM194  PO-12 SP2023","10043446"
"CHIN001B PO-01 SP2023","10370118"
"CHIN001B PO-03 SP2023","10370668"
"CHLT056  CH-02 SP2023","50456356"
"CHST066  CH-01 SP2023","20232550"
"CHST192  CH-20 SP2023","10357925"
"CLAS161  PZ-01 SP2023","50461071"
"CLAS191  SC-01 SP2023","20042124"
"CORE002  SC-05 SP2023","20187767"
"CORE002  SC-08 SP2023","20042198"
"CORE002  SC-14 SP2023","20264677"
"CORE002  SC-14 SP2023","20264572"
"CORE079  HM-01 SP2023","40043124"
"CORE079R HM-10 SP2023","40043116"
"CORE079R HM-12 SP2023","40043654"
"CSCI036  CM-02 SP2023","30367199"
"CSCI060  HM-01 SP2023","40164205"
"CSCI062 LPO-01 SP2023","10366466"
"CSCI070  HM-02 SP2023","40209985"
"CSCI070  HM-03 SP2023","40005497"
"CSCI081  HM-01 SP2023","40193796"
"CSCI081  HM-02 SP2023","40193796"
"CSCI105 LPO-01 SP2023","10357926"
"CSCI184  HM-01 SP2023","40043116"
"CSCI184  HM-01 SP2023","40193795"
"DANC076B SC-01 SP2023","20042149"
"DANC162B SC-03 SP2023","20252405"
"EA  010  PZ-01 SP2023","50058722"
"EA  103L KS-01 SP2023","20219102"
"EA  171  PO-01 SP2023","10024385"
"EA  174  JT-01 SP2023","40205473"
"EA  174  JT-01 SP2023","10024385"
"ECON051  PO-01 SP2023","10366463"
"ECON091  PZ-02 SP2023","50456342"
"ECON101  CM-05 SP2023","30300112"
"ECON102  CM-02 SP2023","30353379"
"ECON120  CM-01 SP2023","30153484"
"ECON120  CM-02 SP2023","30153484"
"ECON125  CM-03 SP2023","30075307"
"ECON125  PO-01 SP2023","10042412"
"ECON145  PZ-01 SP2023","50339865"
"ECON154  CM-01 SP2023","30012465"
"ECON180  CM-02 SP2023","30353029"
"ENGL086  PO-01 SP2023","10358080"
"ENGL161A PZ-01 SP2023","50461080"
"ENGL180  SC-01 SP2023","20252259"
"ENGL185  SC-01 SP2023","20173557"
"ENGL191  PO-04 SP2023","10179974"
"ENGL199T SC-01 SP2023","20042124"
"ENGR004  HM-01 SP2023","40193798"
"ENGR004L HM-03 SP2023","40220653"
"ENGR080  HM-01 SP2023","40205195"
"ENGR080  HM-03 SP2023","40220258"
"ENGR102  HM-01 SP2023","40005433"
"ENGR113  HM-01 SP2023","40043116"
"ENGR124  HM-01 SP2023","40005488"
"ENGR180  HM-01 SP2023","40221098"
"ENGR190BAHM-01 SP2023","40215400"
"FGSS188F SC-01 SP2023","20280577"
"FHS 010  CM-04 SP2023","30153493"
"FREN001  SC-01 SP2023","20268842"
"FREN002  PO-01 SP2023","10361272"
"FREN002  SC-02 SP2023","20187765"
"FREN111  PO-01 SP2023","10000046"
"FREN115  CM-01 SP2023","30030186"
"GOVT020  CM-07 SP2023","30378938"
"GOVT020  CM-08 SP2023","30153500"
"GOVT170  CM-01 SP2023","30025208"
"GREK044  SC-01 SP2023","20042986"
"GWS 191  PO-12 SP2023","10369400"
"HIST054  CM-01 SP2023","30212651"
"HIST099  CM-01 SP2023","30251403"
"HIST142E CM-02 SP2023","30028549"
"HSA 010  HM-14 SP2023","40193797"
"IR  100  PO-01 SP2023","10209929"
"ITAL002  SC-02 SP2023","20187989"
"JAPN014B PO-01 SP2023","10144775"
"JAPN051B PO-01 SP2023","10035410"
"JAPN111B PO-01 SP2023","10042434"
"LATN033  SC-01 SP2023","20280638"
"LGCS010  PO-01 SP2023","10351442"
"LGCS135  PO-01 SP2023","10361280"
"LGCS191  PO-08 SP2023","10108447"
"LIT 179AGHM-01 SP2023","40156281"
"MATH010W PZ-01 SP2023","50339931"
"MATH030  CM-03 SP2023","30384837"
"MATH030  PO-01 SP2023","10307642"
"MATH030  PZ-01 SP2023","50461070"
"MATH058  PO-01 SP2023","10148564"
"MATH058B PO-01 SP2023","10014411"
"MATH062  HM-03 SP2023","40220261"
"MATH073  HM-05 SP2023","40209189"
"MATH073  HM-08 SP2023","40220654"
"MATH145A PZ-01 SP2023","50456717"
"MATH152  CM-01 SP2023","30367209"
"MATH162  CM-01 SP2023","30360180"
"MATH171  HM-01 SP2023","40005499"
"MATH184  HM-01 SP2023","40043656"
"MATH191  PO-04 SP2023","10156943"
"MATH193  HM-01 SP2023","40150702"
"MOBI188  PO-01 SP2023","10085346"
"MOBI191B PO-42 SP2023","10271004"
"MS  120  PZ-01 SP2023","50199958"
"MS  174  PO-01 SP2023","10357924"
"MS  175  PO-01 SP2023","10357924"
"MS  190  JT-02 SP2023","40043124"
"MSL 099  CM-01 SP2023","30384838"
"MSL 103B CM-01 SP2023","30379037"
"MSL 104B CM-01 SP2023","30379037"
"MUS 032  PO-01 SP2023","10008674"
"MUS 037  PO-01 SP2023","10282816"
"MUS 071  PO-01 SP2023","10281423"
"MUS 072  SC-01 SP2023","20253827"
"MUS 089  SC-02 SP2023","20256638"
"MUS 170H SC-03 SP2023","20256638"
"MUS 177F SC-01 SP2023","20042137"
"NEUR188L KS-01 SP2023","20042221"
"ORST060  PZ-01 SP2023","50106905"
"ORST180  PZ-01 SP2023","50456340"
"PE  002  PO-01 SP2023","10348299"
"PE  016  PO-01 SP2023","10043269"
"PE  026  PO-01 SP2023","10043710"
"PE  033B PO-01 SP2023","10211579"
"PE  034  JP-01 SP2023","30031488"
"PE  038A PO-01 SP2023","10211579"
"PE  061  PO-02 SP2023","10313960"
"PE  070  PO-01 SP2023","10018386"
"PE  075K JP-01 SP2023","30273999"
"PE  077A PO-02 SP2023","10043269"
"PE  078A JP-01 SP2023","30322654"
"PE  085  PO-01 SP2023","10018386"
"PE  086  JP-01 SP2023","30274304"
"PE  140W PO-01 SP2023","10257490"
"PE  166  JP-01 SP2023","30219097"
"PE  247  JP-01 SP2023","30031488"
"PE  250  JP-01 SP2023","30031488"
"PHIL054  PO-01 SP2023","10364362"
"PHYS024  HM-01 SP2023","40005340"
"PHYS024R HM-01 SP2023","40188763"
"PHYS024R HM-02 SP2023","40088332"
"PHYS031L KS-01 SP2023","20042124"
"PHYS031LXKS-01 SP2023","20042124"
"PHYS052  HM-03 SP2023","40188763"
"PHYS100  KS-01 SP2023","20042212"
"PHYS116  HM-01 SP2023","40155256"
"PHYS134  HM-02 SP2023","40002362"
"PHYS191L PO-20 SP2023","10040539"
"PHYS199  HM-06 SP2023","40005461"
"POLI008  PO-01 SP2023","10346438"
"POLI089A PO-01 SP2023","10370025"
"POLI123  SC-01 SP2023","20042170"
"POLI191  PO-12 SP2023","10295529"
"POST050  PZ-01 SP2023","50010723"
"POST123  PZ-01 SP2023","50319703"
"PPE 001A CM-01 SP2023","30198175"
"PPE 001B CM-01 SP2023","30198175"
"PSYC091  PZ-01 SP2023","50434947"
"PSYC142  CM-01 SP2023","30346566"
"PSYC168  SC-01 SP2023","20197554"
"PSYC188  CM-01 SP2023","30075296"
"PSYC191  PO-08 SP2023","10246839"
"PSYC197A CM-03 SP2023","30384855"
"RLST011  PO-01 SP2023","10366468"
"RLST023  PO-01 SP2023","10370219"
"RLST064  CM-01 SP2023","30384858"
"RLST125  CM-01 SP2023","30153492"
"RLST191  PO-12 SP2023","10138018"
"RUSS013  PO-01 SP2023","10196894"
"RUST110  PO-01 SP2023","10030986"
"SOC 051  PO-04 SP2023","10366467"
"SPAN013  PO-01 SP2023","10196894"
"SPAN022  PZ-01 SP2023","50201601"
"SPAN033  SC-03 SP2023","20280576"
"SPAN044  PO-02 SP2023","10357931"
"SPAN044L CM-02 SP2023","30075707"
"SPAN102  CM-01 SP2023","30034894"
"THEA053HIPO-02 SP2023","10358182"
"THEA054C PO-01 SP2023","10370356"
"THEA080  PO-01 SP2023","10370492"
"THEA081  PO-01 SP2023","10099382"
"THEA192H PO-04 SP2023","10313659"
"WRIT001E HM-01 SP2023","40002799"
"AFRI010B AF-01 SP2023","10364460"
"AMST103  JT-01 SP2023","20264876"
"ANTH002  PZ-02 SP2023","50456488"
"ANTH027  SC-01 SP2023","20280654"
"ARHI178  PO-01 SP2023","10042860"
"ARHI191  SC-01 SP2023","20042124"
"ART 147  SC-01 SP2023","20042194"
"ASAM191  PO-04 SP2023","10358236"
"ASAM191  PO-60 SP2023","10098009"
"BIOL007  PO-01 SP2023","10282330"
"BIOL041C PO-02 SP2023","10087641"
"BIOL042L KS-01 SP2023","20042214"
"BIOL042L KS-02 SP2023","20042214"
"BIOL046R HM-01 SP2023","40163647"
"BIOL054  HM-01 SP2023","40005424"
"BIOL101  HM-01 SP2023","40084960"
"BIOL116  PO-01 SP2023","10014392"
"BIOL116  PO-01 SP2023","10014392"
"BIOL136L KS-01 SP2023","20256390"
"BIOL165A PO-01 SP2023","10032294"
"BIOL170  PO-01 SP2023","10043238"
"BIOL185E HM-01 SP2023","40209190"
"BIOL191F PO-16 SP2023","10120280"
"BIOL193  HM-01 SP2023","40005453"
"BIOL194B PO-44 SP2023","10306332"
"CHEM001B PO-01 SP2023","10042772"
"CHEM105  HM-01 SP2023","40116382"
"CHEM110B PO-01 SP2023","10026608"
"CHEM115 LPO-02 SP2023","10370221"
"CHEM117LXKS-03 SP2023","20264462"
"CHEM121  KS-01 SP2023","20264770"
"CHEM152  HM-02 SP2023","40215058"
"CHEM152  HM-19 SP2023","40000929"
"CHEM152  HM-20 SP2023","40118595"
"CHEM184  HM-01 SP2023","40043655"
"CHEM189L KS-01 SP2023","20042221"
"CHEM199  HM-01 SP2023","40215059"
"CHLT160  CH-01 SP2023","50421109"
"CHST015  CH-01 SP2023","20042153"
"CHST028  CH-01 SP2023","10357925"
"CLAS191  PO-04 SP2023","10254425"
"CORE002  SC-09 SP2023","20260063"
"CORE002  SC-10 SP2023","20042155"
"CORE079  HM-01 SP2023","40001194"
"CORE079R HM-01 SP2023","40043116"
"CORE079R HM-02 SP2023","40043116"
"CORE079R HM-03 SP2023","40043116"
"CORE079R HM-05 SP2023","40043116"
"CSCI036  CM-01 SP2023","30238435"
"CSCI054  PO-01 SP2023","10089127"
"CSCI131  HM-01 SP2023","40199068"
"CSCI131  HM-02 SP2023","40199068"
"CSCI131  HM-02 SP2023","40199068"
"CSCI140  HM-01 SP2023","40005489"
"CSCI140  PO-01 SP2023","10180184"
"CSCI181AJHM-02 SP2023","40215412"
"CSCI192  PO-12 SP2023","10357926"
"DANC100B SC-01 SP2023","20042149"
"DANC122  PO-01 SP2023","10087641"
"DANC181  PO-01 SP2023","10043312"
"EA  010  PO-01 SP2023","10356603"
"EA  039  PZ-01 SP2023","50456495"
"EA  099  PO-01 SP2023","10351684"
"EA  174  JT-01 SP2023","40005407"
"EA  185  PO-01 SP2023","10355937"
"ECON102  CM-03 SP2023","30353379"
"ECON120  CM-03 SP2023","30153484"
"ECON154  HM-01 SP2023","40205194"
"ECON180  CM-01 SP2023","30323934"
"ECON187  CM-01 SP2023","30212375"
"ECON190  PO-01 SP2023","10000768"
"ECON195  PO-04 SP2023","10213581"
"ENGL010B PZ-01 SP2023","50117734"
"ENGL089A PO-01 SP2023","10358080"
"ENGL098  PO-01 SP2023","10351610"
"ENGL170J PO-01 SP2023","10043340"
"ENGL191  PO-36 SP2023","10043340"
"ENGL195B PO-04 SP2023","10366644"
"ENGL197P SC-01 SP2023","20101401"
"ENGR004  HM-01 SP2023","40220653"
"ENGR004L HM-01 SP2023","40193798"
"ENGR004L HM-03 SP2023","40043284"
"ENGR080  HM-02 SP2023","40043116"
"ENGR151  HM-01 SP2023","40169710"
"ENGR180  HM-01 SP2023","10355937"
"ENGR185B HM-02 SP2023P2","40005500"
"FHS 010  CM-01 SP2023","30360181"
"FHS 010  CM-08 SP2023","30075314"
"FIN 301B CM-01 SP2023","30360657"
"FWS 010  CM-02 SP2023","30075299"
"GEOL125  PO-01 SP2023","10087641"
"GOVT060  CM-02 SP2023","30337792"
"GOVT071  CM-01 SP2023","30200474"
"GOVT148  CM-01 SP2023","30337792"
"GREK022  PO-01 SP2023","10183410"
"GRMT164  PO-01 SP2023","10030143"
"GWS 026  PO-01 SP2023","10369400"
"HIST059  PZ-01 SP2023","50451007"
"HIST112  SC-01 SP2023","20232127"
"HIST151  PZ-01 SP2023","50461079"
"HIST179  CM-01 SP2023","30294534"
"HIST187  PZ-01 SP2023","50205641"
"HIST197J SC-01 SP2023","20280686"
"HSA 010  HM-11 SP2023","40199067"
"HSA 010  HM-12 SP2023","40174154"
"HSA 010  HM-16 SP2023","40185205"
"HSA 010  HM-17 SP2023","40043654"
"ID  182  PO-01 SP2023","10087641"
"ID  199P3PO-01 SP2023","10240152"
"JAPN051B PO-01 SP2023","10035410"
"JAPN131  PO-01 SP2023","10089102"
"JAPN192  PO-04 SP2023","10089102"
"JPNT176  PO-01 SP2023","10042434"
"LGCS010  PZ-01 SP2023","50456485"
"LGCS112  PO-01 SP2023","10351654"
"LGCS191  PO-04 SP2023","10000076"
"LGCS191  PO-16 SP2023","10361280"
"LIT 132  CM-01 SP2023","30027530"
"LIT 155  HM-01 SP2023","40005441"
"MATH031  CM-01 SP2023","30212258"
"MATH031  CM-02 SP2023","30384837"
"MATH031  PO-02 SP2023","10348048"
"MATH032  PZ-01 SP2023","50461070"
"MATH055  CM-01 SP2023","30372698"
"MATH060  SC-01 SP2023","20042189"
"MATH062  HM-01 SP2023","40150702"
"MATH062  HM-02 SP2023","40220261"
"MATH164  HM-01 SP2023","40220655"
"MATH168  HM-01 SP2023","40005489"
"MATH168  HM-02 SP2023","40005489"
"MATH174  HM-01 SP2023","40005499"
"MATH197  HM-13 SP2023","40209186"
"MATH198  HM-02 SP2023","40220261"
"MCBI118A HM-01 SP2023P1","40005442"
"MLLC144  PZ-01 SP2023","50320584"
"MLLC188  PZ-01 SP2023","50010795"
"MOBI191B PO-48 SP2023","10175474"
"MOBI194B PO-04 SP2023","10345516"
"MS  049  PO-02 SP2023","10365571"
"MS  049  SC-01 SP2023","20268905"
"MS  087  PZ-01 SP2023","50010697"
"MSL 001A CM-01 SP2023","30372711"
"MUS 089  SC-01 SP2023","20276816"
"MUS 180F SC-01 SP2023","20187767"
"MUS 180F SC-02 SP2023","20276816"
"MUS 180H SC-01 SP2023","20187767"
"MUS 191  SC-01 SP2023","20187767"
"PE  009  JP-01 SP2023","30268765"
"PE  013  JP-01 SP2023","30385216"
"PE  015  PO-02 SP2023","10366637"
"PE  029C JP-01 SP2023","30255736"
"PE  032  PO-01 SP2023","10355964"
"PE  037C PO-01 SP2023","10211579"
"PE  063  PO-01 SP2023","10087641"
"PE  069  PO-01 SP2023","10035277"
"PE  075H JP-01 SP2023","30273999"
"PE  077A PO-01 SP2023","10035277"
"PE  237  JP-01 SP2023","30031488"
"PHIL039  CM-01 SP2023","30153489"
"PHIL070  PO-01 SP2023","10179615"
"PHIL186E PO-01 SP2023","10158952"
"PHYS052  HM-01 SP2023","40188763"
"PHYS052  HM-02 SP2023","40002362"
"PHYS100  KS-01 SP2023","20042212"
"PHYS188L KS-01 SP2023","20042221"
"PHYS194  HM-01 SP2023","40005461"
"PHYS197  HM-01 SP2023","40043116"
"PHYS197  KS-01 SP2023","20042124"
"PHYS199  HM-05 SP2023","40088332"
"PHYS199  HM-07 SP2023","40188763"
"POLI070  PO-01 SP2023","10295529"
"POLI131  PO-01 SP2023","10370025"
"POLI146  SC-01 SP2023","20042166"
"POLI147  PO-01 SP2023","10024018"
"PPE 011B CM-01 SP2023","30212112"
"PSYC081  CM-01 SP2023","30323939"
"PSYC096  CM-01 SP2023","30214075"
"PSYC103  SC-01 SP2023","20171378"
"PSYC117  PZ-01 SP2023","50010662"
"PSYC120  CM-01 SP2023","30384855"
"PSYC124  SC-01 SP2023","20277623"
"PSYC138  PZ-01 SP2023","50010708"
"PSYC162  PO-01 SP2023","10000076"
"PSYC183  SC-01 SP2023","20171378"
"PSYC191  PO-32 SP2023","10038267"
"PSYC197A CM-02 SP2023","30323939"
"PSYC197A CM-05 SP2023","30198177"
"PSYC197A CM-06 SP2023","30025477"
"RLIT191  PO-04 SP2023","10196661"
"SCI 010L CM-01 SP2023","30159755"
"SOC 051  PO-01 SP2023","10029372"
"SOC 110  PZ-01 SP2023","50461085"
"SOC 148  PO-01 SP2023","10029372"
"SOC 199B PZ-01 SP2023","50433469"
"SPAN022  CM-01 SP2023","30203478"
"SPAN033  SC-01 SP2023","20209844"
"SPAN044L CM-01 SP2023","30075707"
"SPAN044L CM-02 SP2023","30378972"
"SPAN192  PO-04 SP2023","10157105"
"SPAN199  PZ-01 SP2023","50010691"
"THEA001D PO-01 SP2023","10313659"
"THEA053CIPO-02 SP2023","10358182"
"WRIT153IOSC-01 SP2023","20101401"
"WRIT197P SC-01 SP2023","20101401"
