"externalId","courseSectionExternalId","classBeginningTime","classEndingTime","classMeetingDays","InstructionSiteName","InstructionSiteType"
"EA  021  CM-01 SP2023158951","EA  021  CM-01 SP2023","1315","1600","-M-----","PO HIVE 124","OnCampus"
"EA  030  PO-01 SP2023160773","EA  030  PO-01 SP2023","1100","1215","-M-W---","PO MDSL 209","OnCampus"
"EA  030  PO-01 SP2023160774","EA  030  PO-01 SP2023","1315","1600","-M-----","PO MDSL 134","OnCampus"
"EA  030L KS-01 SP2023159328","EA  030L KS-01 SP2023","1100","1215","--T-R--","CU KS 39","OnCampus"
"EA  030L KS-01 SP2023159329","EA  030L KS-01 SP2023","1315","1615","--T----","CU KS 29","OnCampus"
"EA  031  PZ-01 SP2023160610","EA  031  PZ-01 SP2023","935","1220","---W---","PZ SKD P105","OnCampus"
"EA  032  PZ-01 SP2023160611","EA  032  PZ-01 SP2023","1100","1215","--T-R--","PZ FL 106","OnCampus"
"EA  039  PZ-01 SP2023160846","EA  039  PZ-01 SP2023","1445","1600","---W-F-","PZ BH 110","OnCampus"
"EA  078  PZ-01 SP2023160847","EA  078  PZ-01 SP2023","935","1050","---W-F-","PZ SKD P106","OnCampus"
"EA  085  PO-01 SP2023160776","EA  085  PO-01 SP2023","1900","2150","-M-----","PO EDMS 114","OnCampus"
"EA  085 LPO-01 SP2023160777","EA  085 LPO-01 SP2023","1315","1600","--T----","PO FARM OUTD","OnCampus"
"EA  085 LPO-02 SP2023160778","EA  085 LPO-02 SP2023","1315","1600","---W---","PO FARM OUTD","OnCampus"
"EA  086  PZ-01 SP2023160618","EA  086  PZ-01 SP2023","935","1050","-M-W---","PZ AV 204","OnCampus"
"EA  086  SC-01 SP2023159092","EA  086  SC-01 SP2023","1315","1430","--T-R--","SC HM 202","OnCampus"
"EA  099  PO-01 SP2023160075","EA  099  PO-01 SP2023","1100","1215","-M-W---","PO MDSL 136","OnCampus"
"EA  103  KS-01 SP2023159330","EA  103  KS-01 SP2023","935","1050","-M-W---","CU KS 1","OnCampus"
"EA  103L KS-01 SP2023159330","EA  103L KS-01 SP2023","935","1050","-M-W---","CU KS 1","OnCampus"
"EA  103L KS-01 SP2023159331","EA  103L KS-01 SP2023","1315","1615","----R--","CU KS 29","OnCampus"
"EA  108  PZ-01 SP2023160620","EA  108  PZ-01 SP2023","935","1150","----R--","PZ RRC B105","OnCampus"
"EA  112  PZ-01 SP2023160622","EA  112  PZ-01 SP2023","1315","1430","-M-W---","PZ SKD P105","OnCampus"
"EA  133  PZ-01 SP2023160623","EA  133  PZ-01 SP2023","1315","1430","--T-R--","PZ FL 106","OnCampus"
"EA  134  PZ-01 SP2023160625","EA  134  PZ-01 SP2023","1000","1230","---W---","PZ AV 202","OnCampus"
"EA  138  PZ-01 SP2023160626","EA  138  PZ-01 SP2023","1100","1215","---W-F-","PZ BH 213","OnCampus"
"EA  141  PZ-01 SP2023160627","EA  141  PZ-01 SP2023","1100","1215","-M-W---","PZ AV 204","OnCampus"
"EA  153  PZ-01 SP2023161504","EA  153  PZ-01 SP2023","1445","1730","---W---","PZ SKD P105","OnCampus"
"EA  171  PO-01 SP2023160076","EA  171  PO-01 SP2023","1315","1600","-M-----","PO MA 6","OnCampus"
"EA  174  JT-01 SP2023156993","EA  174  JT-01 SP2023","1315","1600","-----F-","PO HIVE 127","OnCampus"
"EA  185  PO-01 SP2023160077","EA  185  PO-01 SP2023","1315","1600","---W---","PO HIVE 124","OnCampus"
"EA  188L KS-01 SP2023161352","EA  188L KS-01 SP2023","0","0","-------","CU ARR ","OnCampus"
"EA  190  PO-01 SP2023160078","EA  190  PO-01 SP2023","1900","2150","---W---","PO MDSL 136","OnCampus"
"EA  190L KS-01 SP2023161183","EA  190L KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"EA  191  KS-01 SP2023161184","EA  191  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"EA  191  SC-01 SP2023161163","EA  191  SC-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"EA  191  SC-02 SP2023162392","EA  191  SC-02 SP2023","0","0","-------","SC ARR ARR","OnCampus"
"EA  196  KS-01 SP2023159332","EA  196  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"EA  197  KS-01 SP2023159333","EA  197  KS-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"EA  197  PZ-01 SP2023160629","EA  197  PZ-01 SP2023","1445","1730","--T----","PZ BD 209","OnCampus"
"ECON020  PZ-01 SP2023160914","ECON020  PZ-01 SP2023","1315","1430","----R--","PZ AV 201","OnCampus"
"ECON050  CM-01 SP2023158813","ECON050  CM-01 SP2023","1100","1215","--T-R--","CM BC FOR","OnCampus"
"ECON051  PO-01 SP2023160079","ECON051  PO-01 SP2023","935","1050","--T-R--","PO SCOM 104","OnCampus"
"ECON051  PO-02 SP2023160080","ECON051  PO-02 SP2023","1315","1430","--T-R--","PO CA 107","OnCampus"
"ECON051  PZ-01 SP2023160564","ECON051  PZ-01 SP2023","935","1050","-M-W---","PZ FL 106","OnCampus"
"ECON051  PZ-02 SP2023160565","ECON051  PZ-02 SP2023","1100","1215","-M-W---","PZ FL 106","OnCampus"
"ECON051  SC-01 SP2023159071","ECON051  SC-01 SP2023","1445","1600","-M-W---","SC ST 103","OnCampus"
"ECON052  PO-01 SP2023160081","ECON052  PO-01 SP2023","935","1050","-M-W---","PO CA 214","OnCampus"
"ECON052  PO-02 SP2023160082","ECON052  PO-02 SP2023","810","925","--T-R--","PO HN 107","OnCampus"
"ECON052  PO-03 SP2023160084","ECON052  PO-03 SP2023","1315","1430","--T-R--","PO HN 107","OnCampus"
"ECON052  PO-04 SP2023160875","ECON052  PO-04 SP2023","935","1050","--T-R--","PO HN 101","OnCampus"
"ECON052  PZ-01 SP2023160566","ECON052  PZ-01 SP2023","935","1050","--T-R--","PZ MC FNRM","OnCampus"
"ECON052  PZ-01 SP2023162547","ECON052  PZ-01 SP2023","935","1050","--T-R--","PZ OUTD TNT4","OnCampus"
"ECON052  PZ-02 SP2023160567","ECON052  PZ-02 SP2023","1100","1215","--T-R--","PZ MC FNRM","OnCampus"
"ECON052  PZ-02 SP2023162548","ECON052  PZ-02 SP2023","1100","1215","--T-R--","PZ OUTD TNT4","OnCampus"
"ECON052  PZ-03 SP2023160568","ECON052  PZ-03 SP2023","1315","1430","--T-R--","PZ MC FNRM","OnCampus"
"ECON052  PZ-03 SP2023162549","ECON052  PZ-03 SP2023","1315","1430","--T-R--","PZ OUTD TNT4","OnCampus"
"ECON052  SC-01 SP2023159072","ECON052  SC-01 SP2023","1445","1600","--T-R--","SC HM 201","OnCampus"
"ECON053  HM-01 FA2023161930","ECON053  HM-01 FA2023","1100","1215","-M-W---","HM GA PRYN","OnCampus"
"ECON054  HM-01 FA2023161931","ECON054  HM-01 FA2023","1315","1430","-M-W---","HM SHAN B460","OnCampus"
"ECON057  PO-01 SP2023160085","ECON057  PO-01 SP2023","1315","1430","-M-W---","PO HN 108","OnCampus"
"ECON057  PO-02 SP2023160086","ECON057  PO-02 SP2023","935","1050","--T-R--","PO HN 108","OnCampus"
"ECON057B PO-01 SP2023160087","ECON057B PO-01 SP2023","1100","1215","-M-W---","PO CA 214","OnCampus"
"ECON086  CM-01 SP2023158815","ECON086  CM-01 SP2023","935","1050","-M-W---","CM BC 34","OnCampus"
"ECON086  CM-02 SP2023158816","ECON086  CM-02 SP2023","1100","1215","-M-W---","CM BC 34","OnCampus"
"ECON086  CM-03 SP2023158817","ECON086  CM-03 SP2023","1315","1430","--T-R--","CM BC 35","OnCampus"
"ECON086  CM-04 SP2023158818","ECON086  CM-04 SP2023","1445","1600","--T-R--","CM BC 35","OnCampus"
"ECON086  CM-05 SP2023158819","ECON086  CM-05 SP2023","810","925","--T-R--","CM BC 35","OnCampus"
"ECON086  CM-06 SP2023158820","ECON086  CM-06 SP2023","1100","1215","--T-R--","CM BC 35","OnCampus"
"ECON089A PO-01 SP2023160088","ECON089A PO-01 SP2023","1315","1430","--T-R--","PO CA 214","OnCampus"
"ECON091  PZ-01 SP2023160569","ECON091  PZ-01 SP2023","1100","1215","--T-R--","HM SHAN B480","OnCampus"
"ECON091  PZ-02 SP2023161141","ECON091  PZ-02 SP2023","935","1050","-M-W---","PZ MC FNRM","OnCampus"
"ECON100  CM-01 SP2023158726","ECON100  CM-01 SP2023","1315","1430","-M-W---","CM CC PLAB","OnCampus"
"ECON101  CM-01 SP2023160491","ECON101  CM-01 SP2023","1315","1430","-M-W---","CM BC 23","OnCampus"
"ECON101  CM-02 SP2023158823","ECON101  CM-02 SP2023","1445","1600","-M-W---","CM BC 23","OnCampus"
"ECON101  CM-03 SP2023158824","ECON101  CM-03 SP2023","935","1050","--T-R--","CM BC 36","OnCampus"
"ECON101  CM-04 SP2023158825","ECON101  CM-04 SP2023","1100","1215","--T-R--","CM BC 36","OnCampus"
"ECON101  CM-05 SP2023158826","ECON101  CM-05 SP2023","1445","1600","--T-R--","CM BC 36","OnCampus"
"ECON101  CM-06 SP2023158827","ECON101  CM-06 SP2023","1100","1215","--T-R--","CM BC 1","OnCampus"
"ECON101  CM-07 SP2023161297","ECON101  CM-07 SP2023","935","1050","--T-R--","CM BC 1","OnCampus"
"ECON101  PO-01 SP2023160089","ECON101  PO-01 SP2023","1100","1215","-M-W---","PO HN 101","OnCampus"
"ECON101  SC-01 SP2023159074","ECON101  SC-01 SP2023","1615","1730","-M-W---","SC ST 103","OnCampus"
"ECON102  CM-01 SP2023158828","ECON102  CM-01 SP2023","1100","1215","--T-R--","CM BC 23","OnCampus"
"ECON102  CM-02 SP2023158829","ECON102  CM-02 SP2023","935","1050","-M-W---","CM BC 1","OnCampus"
"ECON102  CM-03 SP2023158832","ECON102  CM-03 SP2023","1100","1215","-M-W---","CM BC 1","OnCampus"
"ECON102  CM-04 SP2023158833","ECON102  CM-04 SP2023","935","1050","--T-R--","CM BC 25","OnCampus"
"ECON102  CM-05 SP2023158834","ECON102  CM-05 SP2023","1100","1215","--T-R--","CM BC 25","OnCampus"
"ECON102  PO-01 SP2023160090","ECON102  PO-01 SP2023","1315","1430","-M-W---","PO CA 214","OnCampus"
"ECON102  PO-02 SP2023160091","ECON102  PO-02 SP2023","1445","1600","-M-W---","PO CA 214","OnCampus"
"ECON102  SC-01 SP2023159075","ECON102  SC-01 SP2023","935","1050","--T-R--","SC ST 101","OnCampus"
"ECON104  CM-01 SP2023158821","ECON104  CM-01 SP2023","1445","1600","--T-R--","CM BC 24","OnCampus"
"ECON104  PZ-01 SP2023160570","ECON104  PZ-01 SP2023","935","1050","-M-W---","PZ AV 201","OnCampus"
"ECON105  PZ-01 SP2023160571","ECON105  PZ-01 SP2023","1100","1215","--T-R--","PZ FL 112","OnCampus"
"ECON107  PO-01 SP2023160092","ECON107  PO-01 SP2023","1445","1600","-M-W---","PO HN 108","OnCampus"
"ECON107  PO-01 SP2023160093","ECON107  PO-01 SP2023","1445","1600","-M-W---","PO HN 204","OnCampus"
"ECON107  PO-02 SP2023160094","ECON107  PO-02 SP2023","1315","1430","--T-R--","PO HN 204","OnCampus"
"ECON117  PO-01 SP2023160095","ECON117  PO-01 SP2023","1315","1600","---W---","PO SCOM 104","OnCampus"
"ECON120  CM-01 SP2023158835","ECON120  CM-01 SP2023","1445","1600","-M-W---","CM BC 35","OnCampus"
"ECON120  CM-02 SP2023158836","ECON120  CM-02 SP2023","935","1050","-M-W---","CM BC 35","OnCampus"
"ECON120  CM-03 SP2023158837","ECON120  CM-03 SP2023","1100","1215","-M-W---","CM BC 35","OnCampus"
"ECON120  CM-04 SP2023158838","ECON120  CM-04 SP2023","935","1050","-M-W---","CM BC 23","OnCampus"
"ECON120  SC-01 SP2023159073","ECON120  SC-01 SP2023","1315","1430","-M-W---","SC HM 104","OnCampus"
"ECON124  PO-01 SP2023160096","ECON124  PO-01 SP2023","1315","1600","---W---","PO CA 109","OnCampus"
"ECON125  CM-01 SP2023158839","ECON125  CM-01 SP2023","1615","1730","-M-W---","CM KRV 165","OnCampus"
"ECON125  CM-02 SP2023158840","ECON125  CM-02 SP2023","1445","1600","-M-W---","CM KRV 165","OnCampus"
"ECON125  CM-03 SP2023158841","ECON125  CM-03 SP2023","1315","1430","--T-R--","CM BC 25","OnCampus"
"ECON125  CM-04 SP2023158842","ECON125  CM-04 SP2023","1445","1600","--T-R--","CM BC 25","OnCampus"
"ECON125  PO-01 SP2023160868","ECON125  PO-01 SP2023","1445","1600","--T-R--","PO CA 107","OnCampus"
"ECON125  PZ-01 SP2023160572","ECON125  PZ-01 SP2023","1315","1430","-M-W---","PZ AV 201","OnCampus"
"ECON126  CM-01 SP2023158869","ECON126  CM-01 SP2023","935","1050","--T-R--","CM KRV 165","OnCampus"
"ECON126  CM-02 SP2023158870","ECON126  CM-02 SP2023","1315","1430","--T-R--","CM KRV 165","OnCampus"
"ECON128  PO-01 SP2023160869","ECON128  PO-01 SP2023","935","1050","--T-R--","PO CA 109","OnCampus"
"ECON129  PO-01 SP2023160097","ECON129  PO-01 SP2023","1100","1215","-M-W---","PO HN 108","OnCampus"
"ECON134  CM-01 SP2023158871","ECON134  CM-01 SP2023","1315","1430","-M-W---","CM BC 25","OnCampus"
"ECON134  CM-02 SP2023158873","ECON134  CM-02 SP2023","935","1050","--T-R--","CM BC 34","OnCampus"
"ECON134  CM-03 SP2023158874","ECON134  CM-03 SP2023","1315","1430","-M-W---","CM BC 34","OnCampus"
"ECON134  CM-04 SP2023158875","ECON134  CM-04 SP2023","1445","1600","-M-W---","CM BC 34","OnCampus"
"ECON134  CM-05 SP2023158876","ECON134  CM-05 SP2023","1315","1430","--T-R--","CM BC 34","OnCampus"
"ECON134  CM-06 SP2023158877","ECON134  CM-06 SP2023","1445","1600","--T-R--","CM BC 34","OnCampus"
"ECON134B CM-01 SP2023158910","ECON134B CM-01 SP2023","1100","1215","--T-R--","CM RS 104","OnCampus"
"ECON136  SC-01 SP2023159078","ECON136  SC-01 SP2023","1100","1215","--T-R--","SC ST 107","OnCampus"
"ECON140  PZ-01 SP2023161028","ECON140  PZ-01 SP2023","1100","1215","-M-W---","PZ SKD P106","OnCampus"
"ECON144  SC-01 SP2023159076","ECON144  SC-01 SP2023","1100","1215","-M-W---","SC HM 104","OnCampus"
"ECON145  CM-01 SP2023160883","ECON145  CM-01 SP2023","1100","1215","-M-W---","CM BC 25","OnCampus"
"ECON145  PZ-01 SP2023160573","ECON145  PZ-01 SP2023","1315","1430","-M-W---","PZ FL 110","OnCampus"
"ECON150  CM-01 SP2023158911","ECON150  CM-01 SP2023","935","1050","--T-R--","CM BC 23","OnCampus"
"ECON151  CM-01 SP2023158933","ECON151  CM-01 SP2023","1100","1215","-M-W---","CM RN 12","OnCampus"
"ECON152  PO-01 SP2023161122","ECON152  PO-01 SP2023","1315","1600","----R--","PO SCOM 104","OnCampus"
"ECON154  CM-01 SP2023158273","ECON154  CM-01 SP2023","1315","1430","--T-R--","CM BC 23","OnCampus"
"ECON154  HM-01 SP2023156995","ECON154  HM-01 SP2023","1315","1430","-M-W---","HM GA EDW","OnCampus"
"ECON154  PO-01 SP2023160098","ECON154  PO-01 SP2023","1445","1600","-M-W---","PO HN 107","OnCampus"
"ECON155  CM-01 SP2023158934","ECON155  CM-01 SP2023","1315","1430","--T-R--","CM BC 24","OnCampus"
"ECON155  PO-01 SP2023160099","ECON155  PO-01 SP2023","1315","1430","--T-R--","PO CA 110","OnCampus"
"ECON160  CM-01 SP2023158935","ECON160  CM-01 SP2023","1315","1430","--T-R--","CM BC 22","OnCampus"
"ECON160  CM-02 SP2023158936","ECON160  CM-02 SP2023","1100","1215","--T-R--","CM BC 24","OnCampus"
"ECON165  CM-02 SP2023158937","ECON165  CM-02 SP2023","1445","1600","-M-W---","CM BC 24","OnCampus"
"ECON166  PO-01 SP2023160100","ECON166  PO-01 SP2023","1315","1430","--T-R--","PO HN 108","OnCampus"
"ECON170  SC-01 SP2023159077","ECON170  SC-01 SP2023","1315","1430","--T-R--","SC HM 201","OnCampus"
"ECON172  CM-01 SP2023158938","ECON172  CM-01 SP2023","935","1050","--T-R--","CM BC 22","OnCampus"
"ECON172  CM-02 SP2023158939","ECON172  CM-02 SP2023","1100","1215","--T-R--","CM BC 22","OnCampus"
"ECON175  PZ-01 SP2023160913","ECON175  PZ-01 SP2023","1100","1215","-M-W---","PZ FL 112","OnCampus"
"ECON176  PZ-01 SP2023160834","ECON176  PZ-01 SP2023","935","1050","--T-R--","PZ FL 112","OnCampus"
"ECON180  CM-01 SP2023158940","ECON180  CM-01 SP2023","1100","1215","---W---","CM BC PICK","OnCampus"
"ECON180  CM-02 SP2023158941","ECON180  CM-02 SP2023","935","1050","-M-----","CM RN 12","OnCampus"
"ECON180  CM-03 SP2023158942","ECON180  CM-03 SP2023","1100","1215","-M-----","CM KRV 164","OnCampus"
"ECON180  CM-04 SP2023158943","ECON180  CM-04 SP2023","935","1050","---W---","CM RN 12","OnCampus"
"ECON180  CM-05 SP2023161123","ECON180  CM-05 SP2023","810","925","--T----","CM BC 34","OnCampus"
"ECON180  PZ-01 SP2023160574","ECON180  PZ-01 SP2023","935","1050","--T-R--","PZ FL 104","OnCampus"
"ECON181  CM-01 SP2023161058","ECON181  CM-01 SP2023","1615","1730","--T----","CM BC 23","OnCampus"
"ECON184  SC-01 SP2023159079","ECON184  SC-01 SP2023","1445","1730","--T----","SC VN 100","OnCampus"
"ECON187  CM-01 SP2023158944","ECON187  CM-01 SP2023","935","1050","--T-R--","CM BC 24","OnCampus"
"ECON187  CM-02 SP2023158945","ECON187  CM-02 SP2023","1315","1430","--T-R--","CM BC 36","OnCampus"
"ECON190  PO-01 SP2023160101","ECON190  PO-01 SP2023","1315","1430","-M-W---","PO HN 204","OnCampus"
"ECON190  PO-02 SP2023160102","ECON190  PO-02 SP2023","1315","1430","-M-W---","PO HN 107","OnCampus"
"ECON190  PO-03 SP2023160103","ECON190  PO-03 SP2023","1315","1430","-M-W---","PO CA 12","OnCampus"
"ECON190  PO-04 SP2023160104","ECON190  PO-04 SP2023","1315","1430","-M-W---","PO HN 214","OnCampus"
"ECON191  CM-01 SP2023160794","ECON191  CM-01 SP2023","935","1050","--T-R--","CM RS 105","OnCampus"
"ECON194B CM-01 SP2023158955","ECON194B CM-01 SP2023","1900","2100","--T----","CM KRV LC62","OnCampus"
"ECON195  PO-04 SP2023158570","ECON195  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"ECON196  CM-01 SP2023158956","ECON196  CM-01 SP2023","935","1050","--T-R--","CM BC 35","OnCampus"
"ECON197S CM-01 SP2023158968","ECON197S CM-01 SP2023","1800","2100","--T----","CM BC 22","OnCampus"
"ECON197SACM-01 SP2023158976","ECON197SACM-01 SP2023","1615","1730","-M-W---","CM RN 12","OnCampus"
"ECON197SBCM-01 SP2023160890","ECON197SBCM-01 SP2023","810","925","--T----","CM BC 22","OnCampus"
"EDUC301G CG-01 SP2023161042","EDUC301G CG-01 SP2023","1600","1850","---W---","CGU TBA ","OnCampus"
"EDUC301GSCG-01 SP2023161043","EDUC301GSCG-01 SP2023","1600","1850","---W---","CGU TBA ","OnCampus"
"EDUC302G CG-01 SP2023161044","EDUC302G CG-01 SP2023","1600","1850","---W---","CGU TBA ","OnCampus"
"ENGL010B PZ-01 SP2023160786","ENGL010B PZ-01 SP2023","1900","2150","-M-----","PZ BH 110","OnCampus"
"ENGL023  PO-01 SP2023160105","ENGL023  PO-01 SP2023","935","1050","--T-R--","PO CR 207","OnCampus"
"ENGL031  PZ-01 SP2023160787","ENGL031  PZ-01 SP2023","1315","1600","----R--","PZ SKD P106","OnCampus"
"ENGL031  PZ-01 SP2023162551","ENGL031  PZ-01 SP2023","1315","1600","----R--","PZ OUTD TNT1","OnCampus"
"ENGL049  PO-01 SP2023160106","ENGL049  PO-01 SP2023","1315","1430","-M-W---","PO CR 207","OnCampus"
"ENGL055C PO-01 SP2023160107","ENGL055C PO-01 SP2023","1315","1600","--T----","PO CR 01","OnCampus"
"ENGL064C PO-01 SP2023160108","ENGL064C PO-01 SP2023","1315","1430","--T-R--","PO CR 207","OnCampus"
"ENGL064C PO-02 SP2023161304","ENGL064C PO-02 SP2023","1445","1600","-M-W---","PO CR 210","OnCampus"
"ENGL064D PO-01 SP2023160109","ENGL064D PO-01 SP2023","1315","1600","---W---","PO ARR ARR","OnCampus"
"ENGL073  PZ-01 SP2023160923","ENGL073  PZ-01 SP2023","1445","1730","--T----","PZ BE 101","OnCampus"
"ENGL079  PO-01 SP2023160110","ENGL079  PO-01 SP2023","1445","1600","--T-R--","PO CR 207","OnCampus"
"ENGL086  PO-01 SP2023160111","ENGL086  PO-01 SP2023","1315","1430","-M-W---","PO CR 01","OnCampus"
"ENGL089A PO-01 SP2023160112","ENGL089A PO-01 SP2023","1100","1215","-M-W---","PO CR 210","OnCampus"
"ENGL094  PZ-01 SP2023160788","ENGL094  PZ-01 SP2023","935","1050","--T-R--","PZ BE 207","OnCampus"
"ENGL098  PO-01 SP2023160113","ENGL098  PO-01 SP2023","1315","1430","--T-R--","PO CR 210","OnCampus"
"ENGL102  SC-01 SP2023159080","ENGL102  SC-01 SP2023","935","1050","--T-R--","SC HM 120","OnCampus"
"ENGL110  PZ-01 SP2023160829","ENGL110  PZ-01 SP2023","1445","1730","-M-----","PZ BH 204","OnCampus"
"ENGL120  PZ-01 SP2023160789","ENGL120  PZ-01 SP2023","935","1220","--T----","PZ RRC 112","OnCampus"
"ENGL125C AF-01 SP2023160114","ENGL125C AF-01 SP2023","1315","1600","---W---","PO ESTE 1163","OnCampus"
"ENGL130  PZ-01 SP2023160791","ENGL130  PZ-01 SP2023","1445","1800","---W---","PZ BE 101","OnCampus"
"ENGL133S SC-01 SP2023159084","ENGL133S SC-01 SP2023","1100","1215","--T-R--","SC HM 120","OnCampus"
"ENGL135  PZ-01 SP2023160792","ENGL135  PZ-01 SP2023","1315","1600","-----F-","PZ SKD P106","OnCampus"
"ENGL135  PZ-01 SP2023162552","ENGL135  PZ-01 SP2023","1315","1600","-----F-","PZ OUTD TNT1","OnCampus"
"ENGL138  PO-01 SP2023160115","ENGL138  PO-01 SP2023","1445","1600","--T-R--","PO CR 210","OnCampus"
"ENGL145  SC-01 SP2023159081","ENGL145  SC-01 SP2023","1315","1430","--T-R--","SC HM 120","OnCampus"
"ENGL154  PO-01 SP2023160116","ENGL154  PO-01 SP2023","1900","2150","-M-----","PO CR 210","OnCampus"
"ENGL160  PZ-01 SP2023160922","ENGL160  PZ-01 SP2023","1315","1430","-M-W---","PZ BD 207","OnCampus"
"ENGL161A PZ-01 SP2023160928","ENGL161A PZ-01 SP2023","1445","1600","-M-W---","PZ BD 207","OnCampus"
"ENGL165  PO-01 SP2023160117","ENGL165  PO-01 SP2023","1445","1600","-M-W---","PO MDSL 204","OnCampus"
"ENGL170J PO-01 SP2023160118","ENGL170J PO-01 SP2023","1315","1600","----R--","PO HN 214","OnCampus"
"ENGL170R PO-01 SP2023160119","ENGL170R PO-01 SP2023","1100","1215","-M-W---","PO CR 207","OnCampus"
"ENGL174  SC-01 SP2023159086","ENGL174  SC-01 SP2023","1100","1215","-M-W---","SC HM 120","OnCampus"
"ENGL180  SC-01 SP2023159087","ENGL180  SC-01 SP2023","1315","1430","-M-W---","SC HM 120","OnCampus"
"ENGL185  SC-01 SP2023159085","ENGL185  SC-01 SP2023","1445","1600","--T-R--","SC HM 120","OnCampus"
"ENGL189K PO-01 SP2023161260","ENGL189K PO-01 SP2023","1900","2150","-M-----","PO CA 109","OnCampus"
"ENGL191  PO-04 SP2023158571","ENGL191  PO-04 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-08 SP2023158572","ENGL191  PO-08 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-12 SP2023158573","ENGL191  PO-12 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-16 SP2023158574","ENGL191  PO-16 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-20 SP2023158575","ENGL191  PO-20 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-24 SP2023158576","ENGL191  PO-24 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-28 SP2023158577","ENGL191  PO-28 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-32 SP2023158578","ENGL191  PO-32 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-34 SP2023161113","ENGL191  PO-34 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-36 SP2023158579","ENGL191  PO-36 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL191  PO-44 SP2023158580","ENGL191  PO-44 SP2023","0","0","-------"," ARR ","OnCampus"
"ENGL193  SC-01 SP2023159082","ENGL193  SC-01 SP2023","1315","1430","-M-W---","SC OUTD 05","OnCampus"
"ENGL194  PZ-01 SP2023161437","ENGL194  PZ-01 SP2023","1100","1215","--T-R--","PZ BE 207","OnCampus"
"ENGL195  PO-04 SP2023158583","ENGL195  PO-04 SP2023","935","1050","--T-R--","PO CA 12","OnCampus"
"ENGL195B PO-04 SP2023158784","ENGL195B PO-04 SP2023","935","1050","--T-R--","PO CA 12","OnCampus"
"ENGL197P SC-02 SP2023161527","ENGL197P SC-02 SP2023","1900","2145","--T----","SC HM 103","OnCampus"
"ENGL197S SC-01 SP2023160894","ENGL197S SC-01 SP2023","1445","1730","---W---","SC OUTD 05","OnCampus"
"ENGL199T SC-01 SP2023161138","ENGL199T SC-01 SP2023","0","0","-------","SC ARR ","OnCampus"
"ENGR004  HM-01 FA2023161934","ENGR004  HM-01 FA2023","1315","1430","--T-R--","HM PA 1287","OnCampus"
"ENGR004  HM-01 SP2023156996","ENGR004  HM-01 SP2023","1315","1430","--T-R--","HM PA 1287","OnCampus"
"ENGR004  HM-02 FA2023161935","ENGR004  HM-02 FA2023","1445","1600","--T-R--","HM PA 1287","OnCampus"
"ENGR004  HM-02 SP2023156998","ENGR004  HM-02 SP2023","1445","1600","--T-R--","HM PA 1287","OnCampus"
